,ppltrst,agea,dweight,pspwght,pweight,psu,stratum,weight,male,eco_friendly,income
42058,7.0,62.0,0.9990758895874023,1.1008498668670654,0.524427724,17668.0,939.0,0.57731616,0.0,0.0,10.0
42061,5.0,62.0,1.0002572536468506,1.102151870727539,0.524427724,17671.0,935.0,0.577999,0.0,1.0,10.0
42063,10.0,63.0,0.9995914101600647,0.1743641495704651,0.524427724,17673.0,937.0,0.09144139,0.0,0.0,7.0
42065,8.0,62.0,0.9990758895874023,0.9238860607147217,0.524427724,17675.0,939.0,0.48451146,1.0,0.0,5.0
42067,10.0,62.0,1.0002572536468506,0.4504808187484741,0.524427724,17677.0,935.0,0.23624463,1.0,0.0,10.0
42068,8.0,62.0,1.0002572536468506,0.9255946278572083,0.524427724,17678.0,935.0,0.48540747,1.0,0.0,10.0
42077,10.0,62.0,0.9995914101600647,0.445340096950531,0.524427724,17689.0,937.0,0.2335487,1.0,1.0,10.0
42078,5.0,63.0,1.0002390146255493,1.357700228691101,0.524427724,17690.0,934.0,0.7120156,1.0,1.0,3.0
42080,2.0,61.0,0.9995914101600647,0.1743641495704651,0.524427724,17692.0,937.0,0.09144139,0.0,1.0,10.0
42084,10.0,61.0,1.0005335807800293,0.17452843487262726,0.524427724,17696.0,936.0,0.09152755,0.0,1.0,10.0
42085,7.0,61.0,1.0002572536468506,0.9249783158302307,0.524427724,17697.0,935.0,0.48508427,1.0,1.0,8.0
42087,8.0,61.0,0.9990758895874023,0.9238860607147217,0.524427724,17699.0,939.0,0.48451146,1.0,1.0,9.0
42089,6.0,61.0,1.0011987686157227,0.5179346203804016,0.524427724,17701.0,940.0,0.27161926,1.0,1.0,8.0
42091,9.0,61.0,0.9995914101600647,0.445340096950531,0.524427724,17703.0,937.0,0.2335487,1.0,1.0,9.0
42093,9.0,61.0,0.9995914101600647,0.21674402058124542,0.524427724,17705.0,937.0,0.11366657,1.0,1.0,9.0
42095,2.0,61.0,0.9995914101600647,0.44298431277275085,0.524427724,17708.0,937.0,0.23231326,0.0,1.0,4.0
42096,3.0,61.0,1.0002390146255493,1.357700228691101,0.524427724,17709.0,934.0,0.7120156,1.0,1.0,10.0
42099,6.0,61.0,1.0008916854858398,0.8371760249137878,0.524427724,17712.0,941.0,0.4390383,0.0,1.0,6.0
42100,0.0,61.0,1.0002572536468506,0.9249783158302307,0.524427724,17714.0,935.0,0.48508427,1.0,1.0,9.0
42104,7.0,60.0,0.9993599653244019,0.7658587098121643,0.524427724,17718.0,938.0,0.40163755,1.0,1.0,10.0
42107,7.0,60.0,0.9993599653244019,0.6639112234115601,0.524427724,17721.0,938.0,0.34817344,1.0,1.0,7.0
42108,8.0,60.0,1.0002572536468506,0.3623983860015869,0.524427724,17722.0,935.0,0.19005176,0.0,1.0,9.0
42109,3.0,60.0,0.9995914101600647,0.5306419134140015,0.524427724,17723.0,937.0,0.27828333,0.0,1.0,4.0
42110,5.0,60.0,1.0002572536468506,0.3623983860015869,0.524427724,17724.0,935.0,0.19005176,0.0,0.0,8.0
42111,5.0,60.0,0.9995914101600647,0.5306419134140015,0.524427724,17725.0,937.0,0.27828333,0.0,0.0,8.0
42114,7.0,61.0,0.9995914101600647,0.38605862855911255,0.524427724,17728.0,937.0,0.20245984,1.0,1.0,10.0
42116,8.0,60.0,1.0002572536468506,0.9255946278572083,0.524427724,17730.0,935.0,0.48540747,1.0,1.0,9.0
42117,7.0,60.0,1.0002572536468506,3.9351067543029785,0.524427724,17731.0,935.0,2.063679,0.0,0.0,9.0
42120,5.0,60.0,1.0002572536468506,0.9255946278572083,0.524427724,17734.0,935.0,0.48540747,1.0,1.0,4.0
42121,0.0,60.0,1.0002390146255493,1.357700228691101,0.524427724,17735.0,934.0,0.7120156,1.0,0.0,9.0
42123,10.0,60.0,0.9993599653244019,0.912553608417511,0.524427724,17737.0,938.0,0.4785684,0.0,0.0,6.0
42124,8.0,60.0,1.0002572536468506,0.45018070936203003,0.524427724,17738.0,935.0,0.23608725,1.0,1.0,10.0
42125,7.0,60.0,0.9993599653244019,0.912553608417511,0.524427724,17739.0,938.0,0.4785684,0.0,1.0,8.0
42127,6.0,60.0,1.0002572536468506,3.9351067543029785,0.524427724,17741.0,935.0,2.063679,0.0,1.0,9.0
42130,8.0,60.0,0.9995914101600647,0.445340096950531,0.524427724,17744.0,937.0,0.2335487,1.0,1.0,2.0
42131,5.0,60.0,1.0002572536468506,1.1028859615325928,0.524427724,17745.0,935.0,0.578384,0.0,0.0,6.0
42133,6.0,59.0,0.9993599653244019,0.29985663294792175,0.524427724,17747.0,938.0,0.15725313,0.0,1.0,9.0
42138,5.0,59.0,1.0008916854858398,0.7025982737541199,0.524427724,17754.0,941.0,0.36846203,1.0,1.0,10.0
42140,3.0,59.0,0.9990758895874023,3.930459976196289,0.524427724,17756.0,939.0,2.061242,0.0,1.0,10.0
42143,8.0,59.0,0.9993599653244019,0.3727381229400635,0.524427724,17760.0,938.0,0.1954742,1.0,1.0,9.0
42147,2.0,59.0,1.0002572536468506,0.3623983860015869,0.524427724,17764.0,935.0,0.19005176,0.0,0.0,10.0
42150,6.0,59.0,1.0011987686157227,0.5179346203804016,0.524427724,17767.0,940.0,0.27161926,1.0,0.0,9.0
42151,7.0,59.0,1.0002390146255493,1.6177587509155273,0.524427724,17768.0,934.0,0.84839755,0.0,1.0,7.0
42154,10.0,59.0,0.9990758895874023,0.9238860607147217,0.524427724,17772.0,939.0,0.48451146,1.0,1.0,9.0
42155,8.0,59.0,0.9990758895874023,1.6054210662841797,0.524427724,17773.0,939.0,0.8419273,1.0,1.0,8.0
42156,7.0,59.0,1.0002390146255493,0.6607837677001953,0.524427724,17774.0,934.0,0.34653333,1.0,1.0,8.0
42158,2.0,59.0,0.9993599653244019,0.7658587098121643,0.524427724,17776.0,938.0,0.40163755,1.0,0.0,6.0
42159,8.0,58.0,1.0008916854858398,0.7025982737541199,0.524427724,17778.0,941.0,0.36846203,1.0,1.0,5.0
42160,7.0,58.0,0.9993599653244019,0.29985663294792175,0.524427724,17779.0,938.0,0.15725313,0.0,1.0,10.0
42161,5.0,58.0,1.0002572536468506,0.9255946278572083,0.524427724,17780.0,935.0,0.48540747,1.0,0.0,3.0
42166,7.0,58.0,1.0002390146255493,0.53158038854599,0.524427724,17785.0,934.0,0.27877548,0.0,1.0,8.0
42167,5.0,58.0,0.9993599653244019,0.29985663294792175,0.524427724,17786.0,938.0,0.15725313,0.0,0.0,10.0
42168,6.0,58.0,1.0002572536468506,0.9255946278572083,0.524427724,17787.0,935.0,0.48540747,1.0,1.0,1.0
42169,6.0,58.0,0.9995914101600647,0.445340096950531,0.524427724,17788.0,937.0,0.2335487,1.0,1.0,10.0
42170,8.0,58.0,1.0005335807800293,0.3624984920024872,0.524427724,17789.0,936.0,0.19010426,0.0,1.0,10.0
42172,3.0,58.0,1.0002390146255493,1.1769700050354004,0.524427724,17791.0,934.0,0.6172357,1.0,1.0,1.0
42177,2.0,58.0,1.0002572536468506,0.9255946278572083,0.524427724,17796.0,935.0,0.48540747,1.0,0.0,8.0
42178,8.0,58.0,0.9990758895874023,2.859531879425049,0.524427724,17797.0,939.0,1.4996178,1.0,1.0,9.0
42179,7.0,57.0,1.0002390146255493,1.6177587509155273,0.524427724,17798.0,934.0,0.84839755,0.0,0.0,7.0
42180,8.0,57.0,1.0005335807800293,0.17452843487262726,0.524427724,17800.0,936.0,0.09152755,0.0,1.0,9.0
42182,8.0,57.0,0.9993599653244019,0.912553608417511,0.524427724,17802.0,938.0,0.4785684,0.0,0.0,7.0
42183,6.0,57.0,0.9993599653244019,0.3727381229400635,0.524427724,17803.0,938.0,0.1954742,1.0,1.0,9.0
42187,7.0,57.0,0.9990758895874023,0.9238860607147217,0.524427724,17808.0,939.0,0.48451146,1.0,0.0,3.0
42188,7.0,57.0,1.0002572536468506,1.1028859615325928,0.524427724,17809.0,935.0,0.578384,0.0,0.0,10.0
42191,8.0,57.0,1.0008916854858398,0.8371760249137878,0.524427724,17812.0,941.0,0.4390383,0.0,1.0,8.0
42193,2.0,57.0,1.0002572536468506,1.102151870727539,0.524427724,17814.0,935.0,0.577999,0.0,1.0,1.0
42195,5.0,56.0,1.0005335807800293,0.8026058673858643,0.524427724,17817.0,936.0,0.42090878,1.0,1.0,1.0
42196,7.0,56.0,0.9995914101600647,0.1743641495704651,0.524427724,17818.0,937.0,0.09144139,0.0,1.0,10.0
42197,7.0,56.0,1.0002390146255493,0.53158038854599,0.524427724,17819.0,934.0,0.27877548,0.0,1.0,7.0
42198,3.0,56.0,0.9993599653244019,0.6639112234115601,0.524427724,17820.0,938.0,0.34817344,1.0,0.0,2.0
42199,10.0,56.0,0.9993599653244019,0.7658587098121643,0.524427724,17821.0,938.0,0.40163755,1.0,0.0,8.0
42200,6.0,56.0,1.0002390146255493,0.53158038854599,0.524427724,17822.0,934.0,0.27877548,0.0,1.0,10.0
42202,2.0,56.0,0.9993599653244019,0.29985663294792175,0.524427724,17824.0,938.0,0.15725313,0.0,1.0,3.0
42203,4.0,56.0,0.9995914101600647,0.445340096950531,0.524427724,17825.0,937.0,0.2335487,1.0,1.0,5.0
42204,3.0,56.0,0.9993599653244019,0.29985663294792175,0.524427724,17826.0,938.0,0.15725313,0.0,1.0,2.0
42207,8.0,57.0,1.0002390146255493,0.53158038854599,0.524427724,17829.0,934.0,0.27877548,0.0,1.0,4.0
42210,8.0,56.0,1.0002572536468506,0.4504808187484741,0.524427724,17832.0,935.0,0.23624463,1.0,1.0,10.0
42212,6.0,56.0,1.0008916854858398,0.3419497311115265,0.524427724,17834.0,941.0,0.17932792,1.0,1.0,10.0
42214,7.0,56.0,0.9993599653244019,0.7658587098121643,0.524427724,17837.0,938.0,0.40163755,1.0,0.0,9.0
42215,8.0,56.0,1.0008916854858398,0.8371760249137878,0.524427724,17838.0,941.0,0.4390383,0.0,1.0,5.0
42216,5.0,56.0,1.0002390146255493,0.6607837677001953,0.524427724,17839.0,934.0,0.34653333,1.0,0.0,3.0
42219,6.0,56.0,0.9993599653244019,0.7658587098121643,0.524427724,17843.0,938.0,0.40163755,1.0,1.0,8.0
42221,10.0,56.0,0.9993599653244019,0.3727381229400635,0.524427724,17845.0,938.0,0.1954742,1.0,1.0,9.0
42223,4.0,56.0,1.0002390146255493,1.6177587509155273,0.524427724,17847.0,934.0,0.84839755,0.0,1.0,10.0
42225,7.0,55.0,1.0002390146255493,0.6607837677001953,0.524427724,17849.0,934.0,0.34653333,1.0,1.0,10.0
42226,4.0,55.0,1.0002572536468506,3.2850592136383057,0.524427724,17850.0,935.0,1.7227762,0.0,0.0,2.0
42227,6.0,55.0,0.9990758895874023,0.800902783870697,0.524427724,17851.0,939.0,0.42001563,1.0,1.0,8.0
42228,7.0,55.0,0.9995914101600647,0.44298431277275085,0.524427724,17853.0,937.0,0.23231326,0.0,1.0,10.0
42229,3.0,56.0,1.0002572536468506,0.9255946278572083,0.524427724,17854.0,935.0,0.48540747,1.0,1.0,6.0
42230,7.0,55.0,1.0002572536468506,3.302529811859131,0.524427724,17855.0,935.0,1.7319382,1.0,1.0,2.0
42232,5.0,56.0,0.9993599653244019,0.912553608417511,0.524427724,17857.0,938.0,0.4785684,0.0,1.0,7.0
42233,7.0,55.0,1.0008916854858398,0.8371760249137878,0.524427724,17858.0,941.0,0.4390383,0.0,0.0,9.0
42234,7.0,55.0,0.9993599653244019,0.29985663294792175,0.524427724,17859.0,938.0,0.15725313,0.0,1.0,10.0
42235,7.0,55.0,1.0008916854858398,0.7025982737541199,0.524427724,17860.0,941.0,0.36846203,1.0,0.0,5.0
42239,5.0,55.0,1.0002572536468506,3.9351067543029785,0.524427724,17865.0,935.0,2.063679,0.0,1.0,9.0
42240,7.0,55.0,0.9993599653244019,0.912553608417511,0.524427724,17868.0,938.0,0.4785684,0.0,1.0,9.0
42241,1.0,55.0,1.0005335807800293,0.8026058673858643,0.524427724,17869.0,936.0,0.42090878,1.0,1.0,6.0
42244,9.0,55.0,1.0008916854858398,0.27508825063705444,0.524427724,17872.0,941.0,0.14426391,0.0,0.0,8.0
42246,8.0,55.0,1.0011987686157227,0.4489898085594177,0.524427724,17874.0,940.0,0.23546271,1.0,0.0,8.0
42247,7.0,55.0,1.0002390146255493,0.53158038854599,0.524427724,17875.0,934.0,0.27877548,0.0,1.0,5.0
42249,9.0,55.0,1.0002572536468506,3.302529811859131,0.524427724,17877.0,935.0,1.7319382,1.0,1.0,8.0
42250,5.0,56.0,1.0002572536468506,0.9249783158302307,0.524427724,17878.0,935.0,0.48508427,1.0,1.0,8.0
42255,5.0,54.0,0.9993599653244019,0.7009604573249817,0.524427724,17884.0,938.0,0.3676031,0.0,1.0,4.0
42256,3.0,55.0,1.0002390146255493,1.357700228691101,0.524427724,17885.0,934.0,0.7120156,1.0,0.0,10.0
42258,7.0,54.0,1.0008916854858398,0.6078463196754456,0.524427724,17887.0,941.0,0.31877145,0.0,1.0,4.0
42260,9.0,54.0,1.0008916854858398,0.8573088049888611,0.524427724,17889.0,941.0,0.4495965,1.0,0.0,2.0
42261,7.0,54.0,0.9990758895874023,0.79929119348526,0.524427724,17890.0,939.0,0.41917047,0.0,1.0,4.0
42262,7.0,54.0,0.9993599653244019,0.7009604573249817,0.524427724,17891.0,938.0,0.3676031,0.0,1.0,7.0
42263,7.0,54.0,0.9995914101600647,3.192406177520752,0.524427724,17892.0,937.0,1.6741863,0.0,1.0,9.0
42268,7.0,54.0,1.0002390146255493,1.6566628217697144,0.524427724,17898.0,934.0,0.8687999,1.0,1.0,9.0
42269,8.0,54.0,0.9993599653244019,0.594284176826477,0.524427724,17899.0,938.0,0.3116591,1.0,1.0,2.0
42273,6.0,53.0,1.0005335807800293,0.8473955988883972,0.524427724,17903.0,936.0,0.44439775,0.0,0.0,9.0
42274,3.0,53.0,1.0002390146255493,1.053536057472229,0.524427724,17904.0,934.0,0.5525035,1.0,1.0,8.0
42276,7.0,53.0,1.0002390146255493,1.6566628217697144,0.524427724,17906.0,934.0,0.8687999,1.0,1.0,9.0
42281,10.0,53.0,1.0002572536468506,0.8471608757972717,0.524427724,17913.0,935.0,0.44427466,0.0,0.0,8.0
42282,5.0,54.0,0.9995914101600647,1.070579171180725,0.524427724,17914.0,937.0,0.5614414,1.0,1.0,2.0
42283,5.0,53.0,0.9990758895874023,3.0191071033477783,0.524427724,17915.0,939.0,1.5833035,0.0,1.0,10.0
42284,3.0,53.0,0.9993599653244019,0.7009604573249817,0.524427724,17916.0,938.0,0.3676031,0.0,1.0,2.0
42285,8.0,53.0,1.0002390146255493,1.053536057472229,0.524427724,17917.0,934.0,0.5525035,1.0,1.0,10.0
42286,10.0,53.0,0.9993599653244019,0.6625754237174988,0.524427724,17918.0,938.0,0.34747294,0.0,1.0,4.0
42287,9.0,53.0,0.9993599653244019,0.6625754237174988,0.524427724,17919.0,938.0,0.34747294,0.0,1.0,9.0
42289,7.0,53.0,1.0002390146255493,1.1746020317077637,0.524427724,17921.0,934.0,0.61599386,0.0,1.0,10.0
42292,10.0,53.0,0.9995914101600647,0.3852822184562683,0.524427724,17924.0,937.0,0.20205268,0.0,1.0,5.0
42294,8.0,53.0,1.0002572536468506,2.5626678466796875,0.524427724,17926.0,935.0,1.343934,1.0,0.0,8.0
42295,8.0,53.0,1.0002572536468506,0.7182353734970093,0.524427724,17927.0,935.0,0.37666255,1.0,1.0,8.0
42297,8.0,52.0,1.0005335807800293,0.718433678150177,0.524427724,17931.0,936.0,0.37676653,1.0,1.0,10.0
42301,8.0,52.0,1.0005335807800293,0.718433678150177,0.524427724,17935.0,936.0,0.37676653,1.0,1.0,8.0
42302,8.0,52.0,0.9990758895874023,0.79929119348526,0.524427724,17936.0,939.0,0.41917047,0.0,0.0,8.0
42303,7.0,53.0,1.0002390146255493,1.1746020317077637,0.524427724,17937.0,934.0,0.61599386,0.0,1.0,9.0
42304,4.0,60.0,1.0002390146255493,1.357700228691101,0.524427724,17938.0,934.0,0.7120156,1.0,0.0,8.0
42306,7.0,52.0,1.0002390146255493,1.1746020317077637,0.524427724,17940.0,934.0,0.61599386,0.0,1.0,4.0
42307,7.0,52.0,1.0002572536468506,2.225090980529785,0.524427724,17941.0,935.0,1.1668994,1.0,1.0,8.0
42312,6.0,53.0,1.0002390146255493,1.053536057472229,0.524427724,17947.0,934.0,0.5525035,1.0,1.0,10.0
42316,6.0,52.0,1.0011987686157227,0.6319829821586609,0.524427724,17951.0,940.0,0.3314294,1.0,1.0,2.0
42317,1.0,52.0,1.0002572536468506,0.8007700443267822,0.524427724,17952.0,935.0,0.419946,0.0,1.0,4.0
42319,10.0,52.0,1.0002390146255493,1.1746020317077637,0.524427724,17956.0,934.0,0.61599386,0.0,0.0,10.0
42323,8.0,52.0,0.9993599653244019,0.594284176826477,0.524427724,17960.0,938.0,0.3116591,1.0,0.0,10.0
42324,6.0,51.0,1.0002572536468506,1.1294090747833252,0.524427724,17962.0,935.0,0.59229344,1.0,1.0,4.0
42325,5.0,51.0,0.9993599653244019,0.594284176826477,0.524427724,17963.0,938.0,0.3116591,1.0,1.0,10.0
42328,6.0,52.0,1.0002390146255493,1.6566628217697144,0.524427724,17966.0,934.0,0.8687999,1.0,1.0,9.0
42329,7.0,51.0,1.0005335807800293,0.8473955988883972,0.524427724,17967.0,936.0,0.44439775,0.0,0.0,4.0
42330,4.0,51.0,1.0002572536468506,0.8471608757972717,0.524427724,17968.0,935.0,0.44427466,0.0,1.0,7.0
42332,8.0,51.0,0.9995914101600647,0.3455711305141449,0.524427724,17970.0,937.0,0.18122709,1.0,1.0,7.0
42333,5.0,51.0,1.0002390146255493,1.1746020317077637,0.524427724,17971.0,934.0,0.61599386,0.0,1.0,9.0
42335,5.0,51.0,1.0005335807800293,0.5439155101776123,0.524427724,17973.0,936.0,0.28524438,1.0,1.0,3.0
42337,7.0,51.0,1.0002390146255493,1.6566628217697144,0.524427724,17975.0,934.0,0.8687999,1.0,1.0,10.0
42338,9.0,51.0,1.0002572536468506,0.8007700443267822,0.524427724,17976.0,935.0,0.419946,0.0,1.0,8.0
42340,7.0,51.0,1.0011987686157227,0.44808655977249146,0.524427724,17978.0,940.0,0.23498902,0.0,1.0,9.0
42344,7.0,51.0,1.0005335807800293,0.718433678150177,0.524427724,17982.0,936.0,0.37676653,1.0,1.0,9.0
42345,6.0,51.0,0.9995914101600647,0.3455711305141449,0.524427724,17983.0,937.0,0.18122709,1.0,0.0,10.0
42347,7.0,51.0,1.0011987686157227,0.47404560446739197,0.524427724,17986.0,940.0,0.24860266,0.0,1.0,7.0
42349,10.0,51.0,0.9993599653244019,0.934499204158783,0.524427724,17989.0,938.0,0.4900773,1.0,0.0,10.0
42353,7.0,50.0,0.9993599653244019,0.6625754237174988,0.524427724,17994.0,938.0,0.34747294,0.0,1.0,10.0
42354,9.0,53.0,1.0008916854858398,0.8573088049888611,0.524427724,17995.0,941.0,0.4495965,1.0,0.0,8.0
42355,7.0,50.0,0.9993599653244019,0.6625754237174988,0.524427724,17996.0,938.0,0.34747294,0.0,1.0,10.0
42356,8.0,50.0,1.0002572536468506,0.8471608757972717,0.524427724,17997.0,935.0,0.44427466,0.0,1.0,6.0
42357,7.0,50.0,0.9995914101600647,0.3455711305141449,0.524427724,17999.0,937.0,0.18122709,1.0,1.0,9.0
42359,7.0,50.0,1.0002390146255493,1.6566628217697144,0.524427724,18001.0,934.0,0.8687999,1.0,1.0,9.0
42360,7.0,50.0,1.0005335807800293,1.1297208070755005,0.524427724,18002.0,936.0,0.59245694,1.0,1.0,10.0
42362,6.0,50.0,1.0002572536468506,0.7182353734970093,0.524427724,18004.0,935.0,0.37666255,1.0,0.0,5.0
42364,5.0,50.0,1.0002572536468506,0.8471608757972717,0.524427724,18006.0,935.0,0.44427466,0.0,1.0,1.0
42367,8.0,51.0,1.0002572536468506,0.8471608757972717,0.524427724,18009.0,935.0,0.44427466,0.0,1.0,8.0
42368,7.0,50.0,0.9993599653244019,0.934499204158783,0.524427724,18010.0,938.0,0.4900773,1.0,1.0,5.0
42369,7.0,50.0,0.9993599653244019,0.594284176826477,0.524427724,18011.0,938.0,0.3116591,1.0,0.0,8.0
42370,5.0,50.0,1.0002390146255493,1.6566628217697144,0.524427724,18013.0,934.0,0.8687999,1.0,0.0,10.0
42372,5.0,50.0,0.9993599653244019,0.6625754237174988,0.524427724,18016.0,938.0,0.34747294,0.0,1.0,9.0
42373,3.0,50.0,1.0002390146255493,1.6566628217697144,0.524427724,18017.0,934.0,0.8687999,1.0,0.0,6.0
42374,8.0,49.0,1.0008916854858398,0.8573088049888611,0.524427724,18018.0,941.0,0.4495965,1.0,0.0,9.0
42377,7.0,49.0,1.0002572536468506,4.0,0.524427724,18022.0,935.0,2.0977108,1.0,1.0,9.0
42381,7.0,49.0,1.0011987686157227,0.40190261602401733,0.524427724,18026.0,940.0,0.21076888,1.0,0.0,8.0
42382,4.0,49.0,1.0008916854858398,0.6430606842041016,0.524427724,18027.0,941.0,0.33723885,0.0,0.0,8.0
42384,7.0,49.0,0.9993599653244019,0.6625754237174988,0.524427724,18030.0,938.0,0.34747294,0.0,1.0,4.0
42390,8.0,49.0,1.0002390146255493,1.2426496744155884,0.524427724,18036.0,934.0,0.65167993,0.0,1.0,7.0
42395,5.0,49.0,1.0002390146255493,1.6566628217697144,0.524427724,18042.0,934.0,0.8687999,1.0,0.0,7.0
42396,7.0,48.0,0.9995914101600647,0.543403148651123,0.524427724,18043.0,937.0,0.28497568,1.0,1.0,9.0
42397,9.0,48.0,0.9995914101600647,0.3455711305141449,0.524427724,18044.0,937.0,0.18122709,1.0,0.0,10.0
42399,7.0,48.0,1.0005335807800293,0.8473955988883972,0.524427724,18046.0,936.0,0.44439775,0.0,1.0,6.0
42400,7.0,48.0,1.0002572536468506,3.022677421569824,0.524427724,18047.0,935.0,1.5851759,0.0,1.0,10.0
42408,4.0,48.0,0.9995914101600647,0.543403148651123,0.524427724,18056.0,937.0,0.28497568,1.0,1.0,8.0
42409,8.0,48.0,0.9995914101600647,0.3455711305141449,0.524427724,18057.0,937.0,0.18122709,1.0,1.0,10.0
42410,5.0,48.0,0.9993599653244019,0.934499204158783,0.524427724,18058.0,938.0,0.4900773,1.0,0.0,10.0
42411,5.0,48.0,0.9993599653244019,0.594284176826477,0.524427724,18060.0,938.0,0.3116591,1.0,1.0,10.0
42415,8.0,48.0,0.9995914101600647,0.543403148651123,0.524427724,18064.0,937.0,0.28497568,1.0,1.0,8.0
42418,7.0,48.0,0.9993599653244019,0.594284176826477,0.524427724,18067.0,938.0,0.3116591,1.0,0.0,1.0
42421,7.0,48.0,1.0002572536468506,0.7182353734970093,0.524427724,18071.0,935.0,0.37666255,1.0,0.0,10.0
42422,7.0,48.0,1.0002390146255493,1.1746020317077637,0.524427724,18072.0,934.0,0.61599386,0.0,0.0,8.0
42425,5.0,47.0,0.9993599653244019,1.841091513633728,0.524427724,18075.0,938.0,0.9655194,1.0,0.0,4.0
42428,7.0,47.0,1.0002390146255493,1.2426496744155884,0.524427724,18078.0,934.0,0.65167993,0.0,1.0,10.0
42429,8.0,47.0,1.0002572536468506,1.1294090747833252,0.524427724,18079.0,935.0,0.59229344,1.0,1.0,8.0
42430,8.0,47.0,1.0002390146255493,1.053536057472229,0.524427724,18080.0,934.0,0.5525035,1.0,1.0,10.0
42432,6.0,47.0,1.0011987686157227,3.7127983570098877,0.524427724,18083.0,940.0,1.9470944,0.0,0.0,10.0
42436,3.0,47.0,1.0008916854858398,0.8573088049888611,0.524427724,18087.0,941.0,0.4495965,1.0,1.0,9.0
42438,10.0,47.0,1.0011987686157227,0.44808655977249146,0.524427724,18089.0,940.0,0.23498902,0.0,1.0,9.0
42439,5.0,47.0,0.9995914101600647,0.3455711305141449,0.524427724,18090.0,937.0,0.18122709,1.0,1.0,8.0
42441,6.0,48.0,1.0002390146255493,1.2426496744155884,0.524427724,18092.0,934.0,0.65167993,0.0,1.0,10.0
42442,5.0,47.0,1.0002572536468506,0.7182353734970093,0.524427724,18094.0,935.0,0.37666255,1.0,0.0,9.0
42443,5.0,48.0,0.9995914101600647,0.4076026380062103,0.524427724,18095.0,937.0,0.21375813,0.0,1.0,8.0
42444,9.0,47.0,1.0005335807800293,0.8473955988883972,0.524427724,18096.0,936.0,0.44439775,0.0,0.0,6.0
42445,7.0,47.0,1.0002390146255493,1.2426496744155884,0.524427724,18097.0,934.0,0.65167993,0.0,0.0,8.0
42446,8.0,47.0,1.0002390146255493,1.1746020317077637,0.524427724,18099.0,934.0,0.61599386,0.0,1.0,10.0
42447,1.0,47.0,0.9990758895874023,2.5596399307250977,0.524427724,18100.0,939.0,1.3423462,1.0,0.0,6.0
42449,8.0,47.0,1.0011987686157227,1.2450932264328003,0.524427724,18102.0,940.0,0.65296143,1.0,0.0,8.0
42451,9.0,47.0,1.0011987686157227,0.47404560446739197,0.524427724,18104.0,940.0,0.24860266,0.0,1.0,3.0
42454,7.0,46.0,0.9993599653244019,0.934499204158783,0.524427724,18108.0,938.0,0.4900773,1.0,1.0,9.0
42455,9.0,46.0,0.9990758895874023,0.79929119348526,0.524427724,18109.0,939.0,0.41917047,0.0,1.0,8.0
42456,7.0,46.0,1.0011987686157227,0.47404560446739197,0.524427724,18110.0,940.0,0.24860266,0.0,0.0,6.0
42457,2.0,46.0,1.0002572536468506,0.8007700443267822,0.524427724,18111.0,935.0,0.419946,0.0,1.0,10.0
42463,5.0,46.0,0.9995914101600647,0.543403148651123,0.524427724,18119.0,937.0,0.28497568,1.0,0.0,2.0
42467,7.0,45.0,0.9993599653244019,0.934499204158783,0.524427724,18125.0,938.0,0.4900773,1.0,1.0,7.0
42469,8.0,45.0,0.9995914101600647,0.3852822184562683,0.524427724,18127.0,937.0,0.20205268,0.0,1.0,10.0
42472,7.0,46.0,1.0002390146255493,1.053536057472229,0.524427724,18131.0,934.0,0.5525035,1.0,0.0,10.0
42473,7.0,45.0,0.9990758895874023,0.79929119348526,0.524427724,18132.0,939.0,0.41917047,0.0,1.0,10.0
42474,8.0,45.0,1.0008916854858398,0.5451958775520325,0.524427724,18133.0,941.0,0.28591582,1.0,1.0,9.0
42476,5.0,45.0,0.9993599653244019,0.7009604573249817,0.524427724,18136.0,938.0,0.3676031,0.0,1.0,4.0
42477,8.0,45.0,0.9990758895874023,1.1273235082626343,0.524427724,18137.0,939.0,0.5911997,1.0,1.0,8.0
42478,7.0,45.0,0.9990758895874023,0.7169088125228882,0.524427724,18138.0,939.0,0.37596685,1.0,0.0,7.0
42481,8.0,46.0,1.0002390146255493,1.6566628217697144,0.524427724,18142.0,934.0,0.8687999,1.0,1.0,10.0
42484,8.0,45.0,0.9990758895874023,2.5596399307250977,0.524427724,18145.0,939.0,1.3423462,1.0,0.0,6.0
42485,8.0,45.0,0.9995914101600647,0.3852822184562683,0.524427724,18146.0,937.0,0.20205268,0.0,1.0,10.0
42486,5.0,44.0,0.9995914101600647,0.543403148651123,0.524427724,18147.0,937.0,0.28497568,1.0,1.0,8.0
42488,8.0,44.0,0.9993599653244019,0.934499204158783,0.524427724,18149.0,938.0,0.4900773,1.0,1.0,7.0
42491,8.0,44.0,0.9993599653244019,0.6625754237174988,0.524427724,18152.0,938.0,0.34747294,0.0,0.0,10.0
42493,9.0,44.0,1.0011987686157227,0.40190261602401733,0.524427724,18155.0,940.0,0.21076888,1.0,1.0,9.0
42495,3.0,44.0,1.0005335807800293,0.5439155101776123,0.524427724,18157.0,936.0,0.28524438,1.0,0.0,4.0
42497,7.0,44.0,0.9993599653244019,0.934499204158783,0.524427724,18160.0,938.0,0.4900773,1.0,0.0,7.0
42499,7.0,44.0,0.9993599653244019,0.6625754237174988,0.524427724,18162.0,938.0,0.34747294,0.0,1.0,10.0
